"","Outcome","Tract","BUTADIENE","ACETALDEHYDE","BENZENE","CARBON_TETRACHLORIDE","ETHYLBENZENE","FORMALDEHYDE","HEXANE","METHANOL","METHYL_CHLORIDE_CHLOROMETHANE","TOLUENE","XYLENES_MIXED_ISOMERS","DIESEL_PM","LEAD_COMPOUNDS","MANGANESE_COMPOUNDS","MERCURY_COMPOUNDS","NICKEL_COMPOUNDS","Cluster"
"1385",-1.49470892523019,37119005401,-3.25232615827195,0.480966406374934,-0.61738980946997,-0.636160268181087,-1.67582666365885,0.706640145896544,-1.54098741167023,0.681195216039042,0.133958473912325,0.301611791240574,-0.379951276917429,-0.408394721738609,-7.37275066245356,-5.40909757915595,-6.16138077577857,-8.39314766482162,5
"1386",-0.491521172628088,37119005403,-3.27593847714638,0.467324752131402,-0.636203962095083,-0.636433397809306,-1.68348781112027,0.690323216273565,-1.55529732022396,0.697302728796865,0.132071034320216,0.308336869930142,-0.371077010986917,-0.466779799374013,-7.24997030047187,-5.3912437423681,-6.08534764029298,-8.38484534697113,5
"1387",-0.0550296956352894,37119005404,-3.2517838623116,0.473558739408714,-0.599536777466983,-0.636321774727676,-1.6388743745445,0.700386879631309,-1.52657489173869,0.72612337085415,0.135735045297467,0.341841352942371,-0.332426738235785,-0.371886387836934,-7.4743996531615,-5.45208000620929,-6.41084092446564,-8.40273923678373,5
"1388",-0.513079573538849,37119005508,-3.3597546317544,0.460999913108325,-0.703669869570798,-0.636167704528411,-1.75841416058685,0.671573821062445,-1.62609888736215,0.639884327337824,0.0780359632003462,0.221503432173829,-0.459354100353843,-0.582534519595782,-5.82977753065393,-4.27132703277993,-5.52450744381339,-8.15125135868202,5
"1389",0.287088250132418,37119005509,-3.47420110695169,0.459689643235545,-0.702584290131688,-0.635019117448502,-1.80550162358615,0.635398445367569,-1.65670628454167,0.591649745809626,0.108538812517144,0.171243325328302,-0.540344316113614,-0.637685968819696,-6.59303555861272,-4.56162010245373,-5.36194071914545,-8.16204113723569,5
"1390",3.16765846220407,37119005510,-3.29698363757557,0.463692311777616,-0.667062688887718,-0.636465361573283,-1.71544554854032,0.684342988552644,-1.58397919386567,0.677332692643298,0.0961229221670291,0.27771758579192,-0.402475002084138,-0.53199536313417,-6.23728975897016,-4.66974084567943,-5.41967941720463,-8.24861900770236,5
"1391",-0.995170335431504,37119005511,-3.31582246609541,0.462752100159358,-0.682654999702326,-0.636457386694076,-1.73173275845422,0.681825254962616,-1.60268507127528,0.676754885006263,0.079836883416254,0.265896037178779,-0.41766127294011,-0.56130968076218,-5.88951920765129,-4.3763828151021,-5.74552432473889,-8.22391723146756,5
"1392",1.48047724659845,37119005512,-3.30940013854635,0.463514812774855,-0.663666868194767,-0.636467048589649,-1.71307852630463,0.682673312756721,-1.58530523365058,0.688929330925102,0.0782068203863788,0.287577496258881,-0.397710743396968,-0.528874512760546,-7.12764287293308,-5.33453610257606,-6.09465566578777,-8.39317949735498,5
"1393",-0.447781011026165,37119005513,-3.42670642269955,0.460679149781099,-0.699042644305668,-0.635404607152203,-1.80163596322323,0.647218260312796,-1.64514390354565,0.628812478649824,0.111472168402605,0.202145152416049,-0.515005366399414,-0.662795127976118,-6.96689559667317,-4.90952923040532,-5.96972787340352,-8.30384709035803,5
"1394",0.0889095285185146,37119005514,-3.34230552440374,0.461590858163988,-0.703250998853708,-0.636453723562345,-1.76037128094566,0.678054230403927,-1.61923946257067,0.674628030774011,0.0923087527524691,0.248971256496825,-0.444566330880706,-0.601730744272756,-7.19174166490384,-5.44961045787286,-6.40756585356266,-8.46143901711485,5
"1395",1.97418703685289,37119005515,-3.60603005712654,0.454943740625692,-0.8693806489504,-0.634912493964916,-2.01811485182967,0.62203678747361,-1.78753540297069,0.557500857044911,0.108494349068366,0.0194234423754477,-0.741650170627807,-0.944671502867061,-7.10541805156126,-6.07459338419653,-6.17125055625743,-8.53964330491327,5
"1396",-0.837218506778258,37119005516,-3.58759336097382,0.455859063865267,-0.841743027113418,-0.634913427016149,-1.98666550683751,0.623376943752851,-1.7659057064482,0.563144285744472,0.117588003305478,0.0441548586731464,-0.71238814621356,-0.895003107242316,-7.11596565229319,-6.00312465236548,-6.12232134525122,-8.46413706560443,5
"1397",-0.281133258033614,37119005517,-3.56899315311607,0.456255991345033,-0.815065634508628,-0.634914049868427,-1.95661079641652,0.62509139196293,-1.74926479844305,0.5665240037417,0.115703194285015,0.0644671295892552,-0.684730686026564,-0.842956900004,-7.10975011673387,-5.79144934270589,-5.93732908409886,-8.36805125944987,5
"1398",1.55991698954388,37119005518,-3.5101633678912,0.459150949504486,-0.73974820823813,-0.634944664073808,-1.87701338810683,0.629922735912215,-1.6826532743137,0.592734771141402,0.114378803382821,0.142005749937716,-0.603852599881388,-0.727149848382175,-7.14627978175029,-5.43618977693667,-6.21877022757725,-8.31725484264538,5
"1399",0.197317568763636,37119005519,-3.51064202502719,0.462538655343341,-0.738136782085678,-0.634894525775601,-1.85249966957593,0.630100352215268,-1.64191483454896,0.574276261810775,0.12733426377634,0.158907876175493,-0.589983454738973,-0.642612371549716,-6.96659602385358,-6.35038124300462,-6.594327296974,-8.32903555479718,5
"1400",1.71714858510504,37119005520,-3.3958066029547,0.464698999919543,-0.65898774775846,-0.635574154694554,-1.74481143445188,0.655096417368228,-1.57354895688777,0.626844984528405,0.115092183001911,0.254074104469293,-0.465025707999877,-0.499841119933298,-7.27324365882694,-5.59644632445054,-6.76683461713827,-8.3645097231319,5
"1401",-0.974025485504094,37119005521,-3.38014429768938,0.47592538908965,-0.65857451420544,-0.634914679513793,-1.7388175324635,0.658252265783158,-1.53947412470557,0.618444286090416,0.133297877862073,0.26070752398441,-0.464646525304936,-0.508032684321623,-7.2306466723499,-6.02378729337928,-6.66145708934903,-8.28000230118263,5
"1402",-0.163860206688821,37119005522,-3.32283045091878,0.462640898178627,-0.676887867708249,-0.636463053198271,-1.72553604777007,0.680089824715747,-1.596881266616,0.686991133424545,0.0738055864397697,0.27687156054069,-0.410069989940858,-0.559146407111839,-7.22683003502174,-5.43606248794557,-6.3219044234394,-8.43731388755391,5
"1403",-0.12201420409857,37119005523,-3.299622637553,0.465085756621826,-0.630663180881954,-0.636453573703806,-1.6826555381408,0.682694423493363,-1.54666245661445,0.679865275777294,0.0823827798753422,0.309974865606858,-0.378504761220779,-0.440793487390811,-7.43376807625678,-5.60725497290807,-6.75611299185731,-8.45291272622849,5
"1404",0.830831684849718,37119005524,-3.29898770557997,0.4643318278845,-0.639577603241252,-0.636449514681372,-1.68067512646755,0.6826924826601,-1.56204494150376,0.69921312794448,0.0744111076320912,0.308543532148799,-0.371561941632287,-0.474856547226929,-7.47540536412111,-5.51171291836778,-6.55076945000317,-8.46864546282241,5
